time,valence,frustration,focus,excitement,lat,lon
2017-03-10T11:35:05,99.53488,89.76744,55.813953,16.744186,,
2017-03-10T11:35:06,95.81395,89.76744,55.34884,14.88372,,
2017-03-10T11:35:07,94.4186,89.76744,54.88372,17.209305,,
2017-03-10T11:35:08,92.558136,89.76744,54.88372,29.76744,55.949360,-3.193074
2017-03-10T11:35:09,88.83721,89.76744,56.279068,57.67442,,
2017-03-10T11:35:10,86.51163,89.76744,56.744186,64.18605,,
2017-03-10T11:35:11,83.72093,89.76744,57.2093,74.4186,,
2017-03-10T11:35:12,85.11628,89.76744,57.67442,73.48837,,
2017-03-10T11:35:13,89.76744,89.76744,58.139534,73.023254,,
2017-03-10T11:35:14,93.023254,89.76744,58.139534,61.860466,,
2017-03-10T11:35:15,94.4186,89.76744,57.67442,55.813953,,
2017-03-10T11:35:16,93.95349,89.76744,57.2093,44.186043,,
2017-03-10T11:35:17,92.093025,89.76744,57.2093,44.186043,,
2017-03-10T11:35:18,92.093025,89.76744,57.2093,44.186043,,
2017-03-10T11:35:19,93.48837,89.76744,56.279068,33.488373,55.949598,-3.193905
2017-03-10T11:35:20,96.74419,89.76744,55.34884,21.395348,,
2017-03-10T11:35:21,93.95349,89.76744,54.418606,19.069763,,
2017-03-10T11:35:22,93.48837,89.76744,53.95349,14.418602,,
2017-03-10T11:35:23,100,89.76744,53.023254,10.697678,55.949282,-3.192723
2017-03-10T11:35:24,100,89.76744,52.09302,10.697678,,
2017-03-10T11:35:25,99.06977,89.76744,51.627907,6.046509,,
2017-03-10T11:35:26,100,89.76744,50.697674,4.651169,,
2017-03-10T11:35:27,93.95349,89.76744,49.76744,3.720932,,
2017-03-10T11:35:28,86.04651,89.76744,49.302326,3.720932,,
2017-03-10T11:35:29,90.23256,89.76744,48.372097,3.720932,,
2017-03-10T11:35:30,100,89.76744,47.90698,3.720932,,
2017-03-10T11:35:31,99.53488,89.76744,46.976746,1.3953476,,
2017-03-10T11:35:32,95.34884,89.76744,46.511627,2.3255844,,
2017-03-10T11:35:33,93.023254,89.76744,45.581394,2.3255844,,
2017-03-10T11:35:34,94.88372,89.76744,45.11628,1.3953476,,
2017-03-10T11:35:35,96.27907,89.76744,44.186043,1.3953476,,
2017-03-10T11:35:36,92.558136,89.76744,43.720932,1.3953476,,
2017-03-10T11:35:37,90.69768,89.76744,42.7907,0,,
2017-03-10T11:35:38,91.16279,89.76744,42.32558,0.9302292,55.949375,-3.193413
2017-03-10T11:35:39,89.30232,89.76744,41.860466,0.9302292,,
2017-03-10T11:35:40,87.441864,89.76744,40.930237,0.4651184,,
2017-03-10T11:35:41,89.76744,89.76744,40.46512,0,,
2017-03-10T11:35:42,91.16279,89.76744,39.999996,0,,
2017-03-10T11:35:43,93.023254,89.76744,39.534885,0,,
2017-03-10T11:35:44,97.209305,89.76744,39.069767,0,,
2017-03-10T11:35:45,93.48837,89.76744,38.139534,0,,
2017-03-10T11:35:46,90.69768,89.76744,37.67442,0,,
2017-03-10T11:35:47,86.51163,89.76744,37.67442,7.9069824,55.948808,-3.194407
2017-03-10T11:35:48,82.32558,89.76744,37.67442,7.9069824,,
2017-03-10T11:35:49,80.46512,89.76744,37.2093,7.9069824,,
2017-03-10T11:35:50,79.53488,89.76744,37.2093,7.9069824,,
2017-03-10T11:35:51,80.46512,89.76744,36.744183,6.511627,,
2017-03-10T11:35:52,81.39535,89.76744,35.81395,3.720932,,
2017-03-10T11:35:53,85.11628,89.76744,35.34884,0,55.949342,-3.193756
2017-03-10T11:35:54,88.37209,89.76744,35.34884,3.2558136,,
2017-03-10T11:35:55,87.441864,89.76744,34.88372,1.3953476,,
2017-03-10T11:35:56,87.906975,89.76744,34.41861,0,,
2017-03-10T11:35:57,86.976746,89.76744,33.95349,0,,
2017-03-10T11:35:58,82.790695,89.76744,33.488373,2.7906952,,
2017-03-10T11:35:59,80,89.76744,33.95349,9.302322,,
2017-03-10T11:36:00,79.06976,89.76744,33.488373,9.767441,,
2017-03-10T11:36:01,79.06976,89.76744,33.488373,9.767441,,
2017-03-10T11:36:02,80.46512,89.76744,33.488373,8.837212,,
2017-03-10T11:36:03,83.72093,89.76744,33.023254,4.186043,55.949040,-3.193038
2017-03-10T11:36:04,85.11628,89.76744,33.023254,10.232559,,
2017-03-10T11:36:05,82.32558,89.76744,33.488373,18.139534,,
2017-03-10T11:36:06,80,89.76744,33.95349,24.186043,,
2017-03-10T11:36:07,77.209305,89.76744,33.95349,23.720932,,
2017-03-10T11:36:08,77.209305,89.76744,33.95349,21.860466,55.949839,-3.193075
2017-03-10T11:36:09,80.46512,89.76744,33.95349,17.674416,,
2017-03-10T11:36:10,81.39535,89.76744,33.488373,13.023254,,
2017-03-10T11:36:11,81.39535,89.76744,33.95349,17.674416,,
2017-03-10T11:36:12,81.860466,89.76744,34.41861,21.860466,,
2017-03-10T11:36:13,82.790695,89.76744,34.41861,19.53489,,
2017-03-10T11:36:14,84.65116,89.76744,34.41861,19.069763,,
2017-03-10T11:36:15,90.69768,89.76744,34.41861,19.069763,,
2017-03-10T11:36:16,97.674416,89.76744,34.41861,17.674416,,
2017-03-10T11:36:17,97.209305,89.76744,34.41861,13.953491,,
2017-03-10T11:36:18,92.558136,89.76744,34.88372,13.953491,55.950093,-3.193518
2017-03-10T11:36:19,87.906975,89.76744,34.41861,11.162796,,
2017-03-10T11:36:20,88.83721,89.76744,34.41861,8.372093,,
2017-03-10T11:36:21,85.5814,89.76744,34.88372,11.162796,,
2017-03-10T11:36:22,78.139534,89.76744,35.34884,19.069763,,
2017-03-10T11:36:23,73.48837,89.76744,35.34884,19.069763,55.949839,-3.193075
2017-03-10T11:36:24,72.558136,89.76744,35.81395,18.139534,,
2017-03-10T11:36:25,75.34884,89.76744,35.81395,21.860466,,
2017-03-10T11:36:26,75.34884,89.76744,36.744183,29.302322,,
2017-03-10T11:36:27,73.95349,89.76744,37.67442,36.27907,,
2017-03-10T11:36:28,72.558136,89.76744,39.069767,53.023254,,
2017-03-10T11:36:29,69.76744,89.76744,40.930237,74.88372,,
2017-03-10T11:36:30,68.37209,89.76744,43.255814,91.62791,,
2017-03-10T11:36:31,70.23256,89.76744,44.65116,93.48837,55.950402,-3.193247
2017-03-10T11:36:32,72.09302,89.76744,46.511627,100,,
2017-03-10T11:36:33,73.023254,89.76744,47.441856,90.23256,,
2017-03-10T11:36:34,73.023254,89.76744,49.302326,94.4186,,
2017-03-10T11:36:35,71.16279,89.76744,50.697674,91.62791,,
2017-03-10T11:36:36,69.76744,89.76744,51.162792,81.39535,,
2017-03-10T11:36:37,70.69768,89.76744,52.55814,81.860466,55.949653,-3.193508
2017-03-10T11:36:38,72.558136,89.76744,53.023254,77.209305,55.949486,-3.193260
2017-03-10T11:36:39,74.88372,89.76744,53.95349,70.69768,,
2017-03-10T11:36:40,74.88372,89.76744,54.418606,62.7907,,
2017-03-10T11:36:41,75.34884,89.76744,53.95349,47.90698,,
2017-03-10T11:36:42,80.93024,89.76744,53.95349,40.930237,,
2017-03-10T11:36:43,86.51163,89.76744,53.95349,33.023254,,
2017-03-10T11:36:44,89.30232,89.76744,53.48837,30.23256,,
2017-03-10T11:36:45,88.83721,89.76744,53.48837,27.906975,,
2017-03-10T11:36:46,81.39535,89.76744,53.48837,31.162796,,
2017-03-10T11:36:47,74.88372,89.76744,54.418606,44.186043,,
2017-03-10T11:36:48,70.69768,89.76744,55.813953,66.04651,55.950445,-3.193143
2017-03-10T11:36:49,69.30232,89.76744,56.744186,72.09302,,
2017-03-10T11:36:50,68.37209,89.76744,57.67442,69.30232,,
2017-03-10T11:36:51,70.23256,89.76744,58.604652,74.4186,,
2017-03-10T11:36:52,74.88372,89.76744,59.069767,67.906975,,
2017-03-10T11:36:53,80,89.76744,59.069767,59.069767,,
2017-03-10T11:36:54,81.860466,89.76744,59.069767,59.069767,,
2017-03-10T11:36:55,84.18604,89.76744,59.53488,59.069767,,
2017-03-10T11:36:56,86.976746,89.76744,59.53488,49.302326,,
2017-03-10T11:36:57,91.16279,89.76744,59.069767,41.860466,,
2017-03-10T11:36:58,90.23256,89.76744,58.604652,33.023254,,
2017-03-10T11:36:59,85.5814,89.76744,58.139534,29.302322,,
2017-03-10T11:37:00,83.25581,89.76744,57.67442,25.11628,,
2017-03-10T11:37:01,81.860466,89.76744,57.67442,25.581398,,
2017-03-10T11:37:02,80.46512,89.76744,57.2093,24.186043,,
2017-03-10T11:37:03,82.32558,89.76744,56.744186,23.255814,,
2017-03-10T11:37:04,82.790695,89.76744,56.744186,24.651161,55.949675,-3.193600
2017-03-10T11:37:05,78.60465,89.76744,56.279068,28.837212,,
2017-03-10T11:37:06,75.34884,89.76744,56.279068,28.837212,,
2017-03-10T11:37:07,74.4186,89.76744,55.813953,24.186043,,
2017-03-10T11:37:08,75.34884,89.76744,54.88372,19.069763,,
2017-03-10T11:37:09,76.74419,89.76744,54.418606,15.81395,55.949695,-3.193570
2017-03-10T11:37:10,80.93024,89.76744,53.48837,12.558136,,
2017-03-10T11:37:11,81.860466,89.76744,53.023254,13.023254,,
2017-03-10T11:37:12,75.81395,89.76744,52.55814,11.627907,,
2017-03-10T11:37:13,75.81395,89.76744,52.09302,10.697678,,
2017-03-10T11:37:14,76.74419,89.76744,51.162792,9.302322,,
2017-03-10T11:37:15,75.81395,89.76744,50.697674,13.023254,,
2017-03-10T11:37:16,75.34884,89.76744,50.697674,16.279068,,
2017-03-10T11:37:17,74.4186,89.76744,50.697674,23.720932,,
2017-03-10T11:37:18,73.48837,89.76744,49.76744,20.465118,,
2017-03-10T11:37:19,75.34884,89.76744,49.76744,26.511627,55.949445,-3.193863
2017-03-10T11:37:20,73.48837,89.76744,49.76744,27.441856,,
2017-03-10T11:37:21,70.69768,89.76744,49.302326,24.651161,,
2017-03-10T11:37:22,70.69768,89.76744,48.837208,26.511627,,
2017-03-10T11:37:23,71.16279,89.76744,48.372097,22.325584,,
2017-03-10T11:37:24,70.23256,89.76744,47.90698,22.325584,55.949695,-3.193570
2017-03-10T11:37:25,73.023254,89.76744,47.90698,23.255814,,
2017-03-10T11:37:26,75.34884,89.76744,46.976746,18.139534,,
2017-03-10T11:37:27,75.81395,89.76744,46.511627,16.279068,,
2017-03-10T11:37:28,75.34884,89.76744,45.581394,13.023254,,
2017-03-10T11:37:29,75.34884,89.76744,45.11628,13.023254,,
2017-03-10T11:37:30,73.95349,89.76744,44.65116,11.627907,,
2017-03-10T11:37:31,74.4186,89.76744,43.720932,8.837212,,
2017-03-10T11:37:32,78.139534,89.76744,43.255814,8.372093,,
2017-03-10T11:37:33,75.34884,89.76744,42.7907,7.9069824,55.949355,-3.193080
2017-03-10T11:37:34,74.88372,89.76744,42.32558,7.9069824,,
2017-03-10T11:37:35,78.60465,89.76744,41.860466,5.581398,,
2017-03-10T11:37:36,83.25581,89.76744,40.930237,4.651169,,
2017-03-10T11:37:37,73.48837,89.76744,40.46512,4.651169,,
2017-03-10T11:37:38,70.69768,89.76744,40.46512,2.3255844,,
2017-03-10T11:37:39,67.441864,89.76744,39.534885,0,55.949653,-3.193508
2017-03-10T11:37:40,65.5814,89.76744,39.069767,0,,
2017-03-10T11:37:41,66.976746,89.76744,38.139534,0,,
2017-03-10T11:37:42,67.906975,89.76744,37.67442,0,,
2017-03-10T11:37:43,68.37209,89.76744,37.2093,0,,
2017-03-10T11:37:44,69.30232,89.76744,36.744183,0,,
2017-03-10T11:37:45,68.83721,89.76744,36.27907,0,,
2017-03-10T11:37:46,65.5814,89.76744,35.81395,0,,
2017-03-10T11:37:47,65.11628,89.76744,35.81395,0,,
2017-03-10T11:37:48,66.51163,89.76744,35.34884,0,,
2017-03-10T11:37:49,66.51163,89.76744,34.88372,0,,
2017-03-10T11:37:50,65.11628,89.76744,34.41861,0,,
2017-03-10T11:37:51,62.7907,89.76744,34.41861,0,,
2017-03-10T11:37:52,62.32558,89.76744,33.95349,0,55.950947,-3.193262
2017-03-10T11:37:53,62.32558,89.76744,33.488373,0,55.949614,-3.193333
2017-03-10T11:37:54,61.860466,89.76744,33.023254,0,,
2017-03-10T11:37:55,63.255814,89.76744,33.023254,0,,
2017-03-10T11:37:56,65.11628,89.76744,32.558136,0,,
2017-03-10T11:37:57,66.04651,89.76744,32.558136,0,,
2017-03-10T11:37:58,66.04651,89.76744,32.093025,0,,
2017-03-10T11:37:59,65.5814,89.76744,32.093025,0,,
2017-03-10T11:38:00,63.72093,89.76744,31.627907,0,,
2017-03-10T11:38:01,63.72093,89.76744,31.627907,0,,
2017-03-10T11:38:02,64.18605,89.76744,31.162796,0,,
2017-03-10T11:38:03,66.04651,89.76744,31.162796,0,,
2017-03-10T11:38:04,67.906975,89.76744,31.162796,0,,
2017-03-10T11:38:05,68.83721,89.76744,30.69767,0,,
2017-03-10T11:38:06,68.83721,89.76744,30.69767,0,,
2017-03-10T11:38:07,67.441864,89.76744,30.69767,0,,
2017-03-10T11:38:08,67.441864,89.76744,30.23256,0,,
2017-03-10T11:38:09,67.441864,89.76744,30.23256,0,,
2017-03-10T11:38:10,65.5814,89.76744,30.23256,0,,
2017-03-10T11:38:11,64.65116,89.76744,29.76744,0,,
2017-03-10T11:38:12,65.11628,89.76744,29.76744,0,55.949957,-3.193265
2017-03-10T11:38:13,63.72093,89.76744,29.76744,0,,
2017-03-10T11:38:14,61.39535,89.76744,29.76744,0.4651184,,
2017-03-10T11:38:15,60,89.76744,29.302322,0.4651184,,
2017-03-10T11:38:16,62.32558,89.76744,29.302322,0.4651184,,
2017-03-10T11:38:17,68.37209,89.76744,29.302322,0,,
2017-03-10T11:38:18,70.23256,89.76744,29.302322,0,,
2017-03-10T11:38:19,69.30232,89.76744,29.302322,0,55.950453,-3.193462
2017-03-10T11:38:20,69.76744,89.76744,28.837212,0,,
2017-03-10T11:38:21,70.23256,89.76744,28.837212,0,,
2017-03-10T11:38:22,71.62791,89.76744,28.837212,0,,
2017-03-10T11:38:23,71.62791,89.76744,28.837212,0,,
2017-03-10T11:38:24,71.62791,89.76744,28.837212,0,55.949450,-3.192971
2017-03-10T11:38:25,70.23256,89.76744,28.837212,0,,
2017-03-10T11:38:26,68.83721,89.76744,28.837212,0,,
2017-03-10T11:38:27,69.76744,89.76744,28.372093,0,,
2017-03-10T11:38:28,68.83721,89.76744,28.372093,0,,
2017-03-10T11:38:29,66.51163,89.76744,28.372093,0,,
2017-03-10T11:38:30,68.37209,89.76744,28.372093,0,,
2017-03-10T11:38:31,70.23256,89.76744,28.372093,0,55.949310,-3.192867
2017-03-10T11:38:32,68.83721,89.76744,28.372093,0,,
2017-03-10T11:38:33,66.51163,89.76744,28.372093,0,,
2017-03-10T11:38:34,66.04651,89.76744,28.372093,0,,
2017-03-10T11:38:35,66.51163,89.76744,28.372093,0,,
2017-03-10T11:38:36,67.441864,89.76744,28.372093,0,,
2017-03-10T11:38:37,68.37209,89.76744,28.372093,0,,
2017-03-10T11:38:38,69.30232,89.76744,28.372093,0,,
2017-03-10T11:38:39,70.23256,89.76744,28.372093,0,55.949450,-3.192971
2017-03-10T11:38:40,71.62791,89.76744,28.372093,0,,
2017-03-10T11:38:41,72.558136,89.76744,28.372093,0,,
2017-03-10T11:38:42,72.09302,89.76744,39.999996,0.9302292,,
2017-03-10T11:38:43,66.51163,89.76744,39.999996,8.837212,,
2017-03-10T11:38:44,59.53488,75.34884,36.27907,25.11628,,
2017-03-10T11:38:45,56.279068,71.16279,34.88372,36.27907,,
2017-03-10T11:38:46,52.55814,63.255814,33.023254,50.697674,55.949553,-3.192852
2017-03-10T11:38:47,50.23256,56.744186,32.558136,53.48837,,
2017-03-10T11:38:48,49.302326,52.09302,34.41861,62.32558,,
2017-03-10T11:38:49,49.302326,48.837208,32.093025,74.4186,,
2017-03-10T11:38:50,49.76744,46.046513,32.558136,86.51163,,
2017-03-10T11:38:51,51.627907,53.48837,37.2093,90.23256,,
2017-03-10T11:38:52,51.162792,56.744186,39.999996,85.11628,,
2017-03-10T11:38:53,50.697674,57.2093,41.395348,80,,
2017-03-10T11:38:54,50.697674,54.88372,41.860466,73.95349,55.949450,-3.192971
2017-03-10T11:38:55,50.23256,51.162792,41.395348,64.18605,,
2017-03-10T11:38:56,49.302326,49.302326,40.930237,57.67442,,
2017-03-10T11:38:57,49.76744,45.581394,39.999996,49.76744,,
2017-03-10T11:38:58,49.302326,40.930237,38.604652,41.395348,,
2017-03-10T11:38:59,47.90698,35.81395,37.2093,39.534885,,
2017-03-10T11:39:00,47.441856,33.023254,35.81395,38.139534,55.949852,-3.193180
2017-03-10T11:39:01,47.90698,31.162796,34.88372,30.69767,,
2017-03-10T11:39:02,49.302326,28.837212,34.41861,30.69767,,
2017-03-10T11:39:03,50.23256,28.372093,34.88372,30.69767,,
2017-03-10T11:39:04,48.837208,100,60.930233,29.76744,,
2017-03-10T11:39:05,56.279068,100,47.441856,49.302326,,
2017-03-10T11:39:06,93.95349,100,63.72093,56.744186,,
2017-03-10T11:39:07,100,100,64.18605,54.88372,,
2017-03-10T11:39:08,95.34884,100,49.76744,50.23256,,
2017-03-10T11:39:09,86.04651,100,51.162792,60.930233,55.949542,-3.192755
2017-03-10T11:39:10,90.23256,100,51.627907,62.32558,,
2017-03-10T11:39:11,86.04651,100,52.55814,62.32558,,
2017-03-10T11:39:12,84.18604,100,53.023254,60.930233,,
2017-03-10T11:39:13,81.39535,100,68.83721,63.255814,,
2017-03-10T11:39:14,100,100,70.23256,72.09302,,
2017-03-10T11:39:15,100,100,70.69768,68.83721,55.949403,-3.192737
2017-03-10T11:39:16,100,100,71.62791,66.976746,,
2017-03-10T11:39:17,100,100,71.62791,60,,
2017-03-10T11:39:18,100,100,72.09302,58.604652,,
2017-03-10T11:39:19,100,100,72.558136,52.09302,,
2017-03-10T11:39:20,100,100,57.67442,48.837208,,
2017-03-10T11:39:21,80.93024,100,58.139534,51.162792,,
2017-03-10T11:39:22,77.67442,100,58.139534,51.162792,,
2017-03-10T11:39:23,92.558136,100,58.604652,51.162792,,
2017-03-10T11:39:24,100,100,59.069767,51.162792,55.949446,-3.193085
2017-03-10T11:39:25,100,100,59.069767,51.162792,,
2017-03-10T11:39:26,97.209305,100,59.53488,51.162792,,
2017-03-10T11:39:27,94.88372,100,59.53488,51.162792,,
2017-03-10T11:39:28,97.674416,100,59.53488,51.162792,55.949672,-3.192618
2017-03-10T11:39:29,95.34884,100,60,51.162792,,
2017-03-10T11:39:30,91.16279,100,60,51.162792,,
2017-03-10T11:39:31,89.76744,100,60.465115,51.162792,,
2017-03-10T11:39:32,91.16279,100,60.465115,51.162792,,
